# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Jun  8 13:38:15 2020
#
# User preference: *
#
# CONSTRAINT:  where (st_teffstr not null
# CONSTRAINT:  and pl_massestr <= 120
# CONSTRAINT:  and pl_radestr not null)
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_name:        Planet Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_controvflag: Controversial Flag
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN pl_bmassj:      Planet Mass or M*sin(i) [Jupiter mass]
# COLUMN pl_bmassjerr1:  Planet Mass or M*sin(i) Upper Unc. [Jupiter mass]
# COLUMN pl_bmassjerr2:  Planet Mass or M*sin(i) Lower Unc. [Jupiter mass]
# COLUMN pl_bmassjlim:   Planet Mass or M*sin(i) Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or M*sin(i) Provenance
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_ttvflag:     TTV Flag
# COLUMN pl_kepflag:     Kepler Field Flag
# COLUMN pl_k2flag:      K2 Mission Flag
# COLUMN pl_nnotes:      Number of Notes
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN st_dist:        Distance [pc]
# COLUMN st_disterr1:    Distance Upper Unc. [pc]
# COLUMN st_disterr2:    Distance Lower Unc. [pc]
# COLUMN st_distlim:     Distance Limit Flag
# COLUMN gaia_dist:      Gaia Distance [pc]
# COLUMN gaia_disterr1:  Gaia Distance Upper Unc. [pc]
# COLUMN gaia_disterr2:  Gaia Distance Lower Unc. [pc]
# COLUMN gaia_distlim:   Gaia Distance Limit Flag
# COLUMN st_optmag:      Optical Magnitude [mag]
# COLUMN st_optmagerr:   Optical Magnitude Unc. [mag]
# COLUMN st_optmaglim:   Optical Magnitude Limit Flag
# COLUMN st_optband:     Optical Magnitude Band
# COLUMN gaia_gmag:      G-band (Gaia) [mag]
# COLUMN gaia_gmagerr:   G-band (Gaia) Unc. [mag]
# COLUMN gaia_gmaglim:   G-band (Gaia) Limit Flag
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_tefferr1:    Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Effective Temperature Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar radii]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar radii]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_masseerr1:   Planet Mass Upper Unc. [Earth mass]
# COLUMN pl_masseerr2:   Planet Mass Lower Unc. [Earth mass]
# COLUMN pl_masselim:    Planet Mass Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth radii]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth radii]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth radii]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_facility:    Discovery Facility
#
pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_facility
K2-292,b,K2-292 b,Transit,0,1,16.98410000,0.00080000,-0.00080000,0,0.130000,0.010000,-0.010000,0,0.040000,0.060000,-0.030000,0,88.400,0.200,-0.300,0,0.07709,0.01384,-0.01384,0,Mass,0.235,0.010,-0.009,0,7.40000,1.60000,-1.50000,0,0,0,1,0,13h41m30.30s,205.376266,-09d56m45.9s,-9.946078,114.29,0.82,-0.81,0,114.66,0.82,-0.82,0,9.917,0.013,0,V (Johnson),9.756,,0,5725.00,65.00,-65.00,0,1.00,0.03,-0.03,0,1.09,0.03,-0.03,0,2019-02-07,24.50000,4.40000,-4.40000,0,2.630,0.110,-0.100,0,K2
Kepler-11,g,Kepler-11 g,Transit,0,6,118.38070000,0.00100000,-0.00060000,0,0.466000,0.004000,-0.004000,0,0.150000,,,1,89.870,0.050,-0.060,0,0.07900,,,1,Mass,0.297,0.005,-0.007,0,4.00000,,,1,1,1,0,1,19h48m27.63s,297.115123,+41d54m32.9s,41.909138,658.59,6.57,-6.57,0,658.59,6.57,-6.57,0,14.200,,0,V (Johnson),13.706,,0,5663.00,55.00,-66.00,0,0.96,0.03,-0.03,0,1.06,0.02,-0.02,0,2014-05-14,25.00000,,,1,3.330,0.060,-0.080,0,Kepler
K2-10,b,K2-10 b,Transit,0,1,19.30440000,0.00120000,-0.00120000,0,,,,,0.310000,0.160000,-0.180000,0,,,,,0.08495,0.05349,-0.05034,0,Mass,0.343,0.031,-0.030,0,2.60000,2.10000,-1.60000,0,0,0,1,0,11h28m29.27s,172.121964,+01d41m26.3s,1.690636,274.48,3.10,-3.10,0,274.48,3.10,-3.10,0,12.418,0.020,0,V (Johnson),12.216,,0,5620.00,70.00,-70.00,0,0.92,0.05,-0.05,0,0.98,0.08,-0.08,0,2016-02-11,27.00000,17.00000,-16.00000,0,3.840,0.350,-0.340,0,K2
CoRoT-24,c,CoRoT-24 c,Transit,0,2,11.75900000,0.00630000,-0.00630000,0,0.098000,0.003000,-0.003000,0,0.000000,,,0,89.000,1.000,-1.600,0,0.08800,0.03500,-0.03500,0,Mass,0.440,0.040,-0.040,0,1.30000,0.50000,-0.40000,0,0,0,0,0,06h47m41.41s,101.922547,-03d43m09.5s,-3.719301,600.00,70.00,-70.00,0,601.22,16.02,-16.02,0,,,,,15.180,,0,4950.00,150.00,-150.00,0,0.91,0.09,-0.09,0,0.86,0.09,-0.09,0,2014-06-11,28.00000,11.00000,-11.00000,0,5.000,0.500,-0.500,0,CoRoT
Kepler-328,b,Kepler-328 b,Transit,0,2,34.92100000,,,0,,,,,,,,,,,,,0.09000,0.04100,-0.03900,0,Mass,0.205,0.086,-0.021,0,,,,,1,1,0,1,19h43m14.23s,295.809289,+40d00m30.6s,40.008503,2354.42,167.35,-167.35,0,2354.42,167.35,-167.35,0,15.674,,0,Kepler-band,15.604,,0,5914.00,,,0,1.10,,,0,1.00,,,0,2014-05-14,28.50000,12.90000,-12.30000,0,2.300,0.960,-0.230,0,Kepler
K2-39,b,K2-39 b,Transit,0,1,4.60543000,0.00046000,-0.00046000,0,,,,,0.000000,,,0,80.390,4.190,-4.190,0,0.09000,0.05000,-0.05000,0,Mass,0.560,0.150,-0.150,0,,,,,0,0,1,0,22h33m28.41s,338.368378,-09d01m22.0s,-9.022769,310.14,4.70,-4.70,0,310.14,4.70,-4.70,0,10.830,0.080,0,V (Johnson),10.596,,0,4881.00,20.00,-20.00,0,0.66,0.56,-0.56,0,2.97,0.77,-0.77,0,2018-04-26,28.60470,15.89150,-15.89150,0,6.277,1.681,-1.681,0,K2
Kepler-117,b,Kepler-117 b,Transit,0,2,18.79592280,0.00000750,-0.00000750,0,0.144500,0.004700,-0.001400,0,0.049300,0.006200,-0.006200,0,88.740,0.120,-0.120,0,0.09400,0.03300,-0.03300,0,Mass,0.719,0.024,-0.024,0,0.30000,0.11000,-0.11000,0,1,1,0,1,19h15m10.33s,288.793037,+48d02m24.8s,48.040234,1430.00,50.00,-50.00,0,1519.45,41.51,-41.51,0,14.274,,0,Kepler-band,14.247,,0,6150.00,110.00,-110.00,0,1.13,0.13,-0.02,0,1.61,0.05,-0.05,0,2014-11-19,29.87500,10.48800,-10.48800,0,8.059,0.269,-0.269,0,Kepler
Kepler-9,c,Kepler-9 c,Transit,0,3,38.98530000,0.00030000,-0.00030000,0,0.227000,0.012000,-0.008000,0,0.066910,0.000100,-0.000120,0,89.188,0.005,-0.006,0,0.09408,0.00346,-0.00409,0,Mass,0.721,0.048,-0.037,0,0.31000,0.05000,-0.06000,0,1,1,0,0,19h02m17.76s,285.573981,+38d24m03.2s,38.400892,614.00,13.00,-13.00,0,639.82,6.94,-6.94,0,13.803,,0,Kepler-band,13.781,,0,5774.00,60.00,-60.00,0,1.02,0.03,-0.04,0,0.96,0.02,-0.02,0,2019-07-11,29.90000,1.10000,-1.30000,0,8.080,0.540,-0.410,0,Kepler
TOI-216,b,TOI-216.02,Transit,0,2,17.08900000,0.01100000,-0.01500000,0,0.129300,0.006700,-0.005100,0,0.132000,0.059000,-0.023000,0,88.364,0.042,-0.068,0,0.09439,0.06293,-0.04405,0,Mass,0.686,0.145,-0.074,0,0.34000,0.31000,-0.18000,0,1,0,0,0,04h55m55.25s,73.980208,-63d15m36.2s,-63.260056,178.84,0.89,-0.88,0,178.86,0.88,-0.88,0,12.324,0.069,0,V (Johnson),12.163,,0,5026.00,125.00,-125.00,0,0.87,0.04,-0.03,0,0.84,0.04,-0.03,0,2019-05-09,30.00000,20.00000,-14.00000,0,7.690,1.620,-0.830,0,Transiting Exoplanet Survey Satellite (TESS)
K2-27,b,K2-27 b,Transit,0,1,6.77131500,0.00008500,-0.00008500,0,0.067020,0.000710,-0.000710,0,0.251000,0.088000,-0.088000,0,,,,,0.09722,0.01447,-0.01447,0,Mass,0.400,0.021,-0.021,0,1.87000,0.41000,-0.41000,0,0,0,1,0,11h26m03.64s,171.515167,+01d13m50.7s,1.230738,251.43,2.48,-2.48,0,251.43,2.48,-2.48,0,12.640,0.020,0,V (Johnson),12.453,,0,5248.00,60.00,-60.00,0,0.87,0.03,-0.02,0,0.89,0.04,-0.04,0,2017-02-09,30.90000,4.60000,-4.60000,0,4.480,0.230,-0.230,0,K2
WASP-166,b,WASP-166 b,Transit,0,1,5.44354000,0.00000400,-0.00000400,0,0.064100,0.001100,-0.001100,0,0.000000,,,0,88.000,0.700,-0.700,0,0.10100,0.00500,-0.00500,0,Mass,0.630,0.030,-0.030,0,0.54000,0.09000,-0.09000,0,0,0,0,0,09h39m30.09s,144.875375,-20d58m56.9s,-20.982472,113.00,1.00,-1.00,0,114.55,0.59,-0.59,0,,,,,9.257,,0,6050.00,50.00,-50.00,0,1.19,0.06,-0.06,0,1.22,0.06,-0.06,0,2019-07-25,32.10083,1.58915,-1.58915,0,7.062,0.336,-0.336,0,WASP-South
TOI-1338,b,TOI-1338 b,Transit,0,1,95.17400000,0.03100000,-0.03500000,0,0.460700,0.008400,-0.008800,0,0.088000,0.004300,-0.003300,0,89.370,0.350,-0.260,0,0.10383,0.06387,-0.06167,0,Mass,0.611,0.017,-0.017,0,0.56000,0.34000,-0.33000,0,0,0,0,2,06h08m31.97s,92.133208,-59d32m28.08s,-59.541133,403.66,3.19,-3.19,0,403.66,3.19,-3.19,0,11.720,0.020,0,V (Johnson),11.876,,0,6050.00,80.00,-80.00,0,1.13,0.07,-0.07,0,1.33,0.02,-0.03,0,2020-06-04,33.00000,20.30000,-19.60000,0,6.850,0.190,-0.190,0,Transiting Exoplanet Survey Satellite (TESS)
HD 89345,b,HD 89345 b,Transit,0,1,11.81430000,0.00020000,-0.00020000,0,0.106600,0.001200,-0.001400,0,0.220000,0.095000,-0.130000,0,87.210,0.430,-0.220,0,0.11000,0.01700,-0.01800,0,Mass,0.660,0.028,-0.030,0,0.47100,0.09400,-0.08400,0,0,0,1,3,10h18m41.06s,154.671066,+10d07m44.5s,10.129028,132.80,1.80,-1.70,0,132.85,0.80,-0.80,0,9.376,0.028,0,V (Johnson),9.217,,0,5576.00,73.00,-76.00,0,1.16,0.04,-0.04,0,1.75,0.05,-0.05,0,2018-08-23,34.96130,5.40311,-5.72094,0,7.398,0.314,-0.336,0,K2
KOI-94,e,KOI-94 e,Transit,0,4,54.32031000,0.00012000,-0.00012000,0,0.304600,0.004000,-0.004000,0,0.019000,0.230000,-0.230000,0,89.760,0.150,-0.150,0,0.11000,0.05700,-0.08800,0,Mass,0.585,0.055,-0.055,0,0.60000,0.26000,-0.56000,0,1,1,0,2,19h49m19.93s,297.333057,+41d53m28.0s,41.891117,483.65,5.05,-5.05,0,483.65,5.05,-5.05,0,12.205,,0,Kepler-band,12.188,,0,6182.00,58.00,-58.00,0,1.28,0.05,-0.05,0,1.52,0.14,-0.14,0,2014-05-14,35.00000,18.00000,-28.00000,0,6.560,0.620,-0.620,0,Kepler
Kepler-62,f,Kepler-62 f,Transit,0,5,267.29100000,0.00500000,-0.00500000,0,0.718000,0.007000,-0.007000,0,,,,,89.900,0.030,-0.030,0,0.11000,,,1,Mass,0.126,0.006,-0.006,0,,,,,0,1,0,1,18h52m51.06s,283.212747,+45d20m59.5s,45.349865,368.00,,,0,303.51,1.23,-1.23,0,13.725,,0,Kepler-band,13.720,,0,4925.00,70.00,-70.00,0,0.69,0.02,-0.02,0,0.64,0.02,-0.02,0,2014-05-14,35.00000,,,1,1.410,0.070,-0.070,0,Kepler
Kepler-122,f,Kepler-122 f,Transit Timing Variations,0,5,56.26800000,,,0,,,,,,,,,,,,,0.11300,0.06100,-0.05100,0,Mass,0.156,0.054,-0.014,0,,,,,1,1,0,1,19h24m26.85s,291.111883,+39d56m56.8s,39.949104,1058.58,19.99,-19.99,0,1058.58,19.99,-19.99,0,14.247,,0,Kepler-band,14.222,,0,6050.00,137.00,-137.00,0,,,,,1.22,0.24,-0.24,0,2014-05-28,36.00000,19.40000,-16.20000,0,1.750,0.600,-0.160,0,Kepler
Kepler-22,b,Kepler-22 b,Transit,0,1,289.86230000,0.00160000,-0.00200000,0,0.849000,0.018000,-0.017000,0,0.000000,,,0,89.764,0.025,-0.042,0,0.11300,,,1,Mass,0.212,0.012,-0.012,0,14.70000,,,1,0,1,0,1,19h16m52.20s,289.217484,+47d53m04.1s,47.884464,190.00,,,0,195.74,0.93,-0.93,0,11.664,,0,Kepler-band,11.644,,0,5518.00,44.00,-44.00,0,0.97,0.06,-0.06,0,0.98,0.02,-0.02,0,2014-05-14,36.00000,,,1,2.380,0.130,-0.130,0,Kepler
Kepler-62,e,Kepler-62 e,Transit,0,5,122.38740000,0.00080000,-0.00080000,0,0.427000,0.004000,-0.004000,0,,,,,89.980,0.020,-0.020,0,0.11300,,,1,Mass,0.144,0.004,-0.004,0,,,,,0,1,0,1,18h52m51.06s,283.212747,+45d20m59.5s,45.349865,368.00,,,0,303.51,1.23,-1.23,0,13.725,,0,Kepler-band,13.720,,0,4925.00,70.00,-70.00,0,0.69,0.02,-0.02,0,0.64,0.02,-0.02,0,2014-05-14,36.00000,,,1,1.610,0.050,-0.050,0,Kepler
Kepler-103,c,Kepler-103 c,Transit,0,2,179.61200000,,,0,,,,,,,,,,,,,0.11400,0.07900,-0.07900,0,Mass,0.459,0.012,-0.012,0,1.47000,1.20000,-1.20000,0,1,1,0,1,19h15m56.29s,288.984555,+40d03m52.3s,40.064521,501.93,5.95,-5.95,0,501.93,5.95,-5.95,0,12.287,,0,Kepler-band,12.247,,0,5845.00,88.00,-88.00,0,1.09,0.07,-0.07,0,1.44,0.04,-0.04,0,2014-05-14,36.10000,25.20000,-25.20000,0,5.140,0.140,-0.140,0,Kepler
Kepler-145,b,Kepler-145 b,Transit,0,2,22.95100000,,,0,,,,,,,,,,,,,0.11700,0.03600,-0.03600,0,Mass,0.236,0.007,-0.007,0,,,,,1,1,0,1,19h25m33.06s,291.387762,+44d31m44.8s,44.529106,576.15,8.47,-8.47,0,576.15,8.47,-8.47,0,11.931,,0,Kepler-band,11.875,,0,6022.00,,,0,1.28,,,0,1.98,,,0,2014-05-14,37.10000,11.60000,-11.60000,0,2.650,0.080,-0.080,0,Kepler
WASP-139,b,WASP-139 b,Transit,0,1,5.92426200,0.00000400,-0.00000400,0,0.062000,0.002000,-0.002000,0,0.000000,,,0,88.900,0.500,-0.500,0,0.11700,0.01700,-0.01700,0,Mass,0.800,0.050,-0.050,0,0.31000,0.05000,-0.05000,0,0,0,0,0,03h18m14.93s,49.562229,-41d18m07.7s,-41.302147,230.00,40.00,-40.00,0,213.78,1.11,-1.11,0,12.400,,0,V (Johnson),12.271,,0,5310.00,90.00,-90.00,0,0.92,0.10,-0.10,0,0.80,0.04,-0.04,0,2016-12-01,37.18611,5.40311,-5.40311,0,8.967,0.560,-0.560,0,SuperWASP-South
Kepler-279,d,Kepler-279 d,Transit,0,3,54.41400000,,,0,,,,,,,,,,,,,0.11800,0.01700,-0.01400,0,Mass,0.277,0.111,-0.027,0,,,,,1,1,0,1,19h09m33.89s,287.391224,+42d11m41.4s,42.194836,1069.20,22.71,-22.71,0,1069.20,22.71,-22.71,0,13.659,,0,Kepler-band,13.585,,0,6363.00,259.00,-259.00,0,,,,,1.75,0.32,-0.32,0,2014-05-14,37.50000,5.50000,-4.50000,0,3.100,1.240,-0.300,0,Kepler
HATS-7,b,HATS-7 b,Transit,0,1,3.18531500,0.00000540,-0.00000540,0,0.040120,0.000430,-0.000430,0,0.170000,,,1,87.920,0.750,-0.750,0,0.12000,0.01200,-0.01200,0,Mass,0.563,0.046,-0.034,0,0.83000,0.18000,-0.18000,0,0,0,0,0,13h55m25.68s,208.856995,-21d12m27.7s,-21.207695,257.00,15.00,-12.00,0,242.38,1.65,-1.65,0,13.340,0.010,0,V (Johnson),13.050,,0,4985.00,50.00,-50.00,0,0.85,0.03,-0.03,0,0.81,0.05,-0.04,0,2018-05-24,38.13960,3.81396,-3.81396,0,6.311,0.516,-0.381,0,HATSouth
WASP-107,b,WASP-107 b,Transit,0,1,5.72149000,0.00000200,-0.00000200,0,0.055000,0.001000,-0.001000,0,0.000000,,,0,89.700,0.200,-0.200,0,0.12000,0.01000,-0.01000,0,Mass,0.940,0.020,-0.020,0,0.19000,0.03000,-0.03000,0,0,0,0,0,12h33m32.85s,188.386871,-10d08m46.1s,-10.146149,64.86,0.26,-0.26,0,64.86,0.26,-0.26,0,11.471,0.196,0,V (Johnson),11.174,,0,4430.00,120.00,-120.00,0,0.69,0.05,-0.05,0,0.66,0.02,-0.02,0,2017-08-17,38.13960,3.17830,-3.17830,0,10.536,0.224,-0.224,0,SuperWASP-South
Kepler-328,c,Kepler-328 c,Transit,0,2,71.31200000,,,0,,,,,,,,,,,,,0.12400,0.04300,-0.04000,0,Mass,0.482,0.200,-0.048,0,,,,,1,1,0,1,19h43m14.23s,295.809289,+40d00m30.6s,40.008503,2354.42,167.35,-167.35,0,2354.42,167.35,-167.35,0,15.674,,0,Kepler-band,15.604,,0,5914.00,,,0,1.10,,,0,1.00,,,0,2014-05-14,39.40000,13.60000,-12.60000,0,5.400,2.240,-0.540,0,Kepler
HATS-72,b,HATS-72 b,Transit,0,1,7.32794740,0.00000160,-0.00000160,0,0.066517,0.000085,-0.000085,0,0.013000,,,1,89.560,0.070,-0.050,0,0.12540,0.00390,-0.00390,0,Mass,0.722,0.003,-0.003,0,0.41100,0.01500,-0.01000,0,0,0,0,1,22h36m06.3190s,339.026329,-16d59m59.7882s,-16.999941,127.66,0.52,-0.52,0,128.06,0.61,-0.61,0,12.469,0.010,0,V (Johnson),12.073,,0,4656.10,8.90,-8.90,0,0.73,0.00,0.00,0,0.72,0.00,0.00,0,2020-02-27,39.85588,1.23954,-1.23954,0,8.097,0.036,-0.036,0,HATSouth
Kepler-35,b,Kepler-35 b,Transit,0,1,131.45800000,0.07700000,-0.10500000,0,0.603470,0.001010,-0.001030,0,0.042000,0.007000,-0.004000,0,90.760,0.120,-0.090,0,0.12700,0.02000,-0.02000,0,Mass,0.728,0.014,-0.014,0,0.41000,0.07000,-0.06900,0,1,1,0,0,19h37m59.27s,294.496978,+46d41m23.1s,46.689762,1645.00,43.00,-43.00,0,1917.46,123.50,-123.50,0,15.726,,0,Kepler-band,15.735,,0,5606.00,150.00,-150.00,0,0.89,0.01,-0.01,0,1.03,0.00,0.00,0,2014-05-14,40.36300,6.35600,-6.35600,0,8.160,0.157,-0.157,0,Kepler
WASP-156,b,WASP-156 b,Transit,0,1,3.83616900,0.00000300,-0.00000300,0,0.045300,0.000900,-0.000900,0,0.007000,,,1,89.100,0.600,-0.900,0,0.12800,0.01000,-0.00900,0,Mass,0.510,0.020,-0.020,0,1.30000,0.10000,-0.10000,0,0,0,0,0,02h11m07.61s,32.781708,+02d25m04.8s,2.418000,140.00,25.00,-25.00,0,122.49,0.64,-0.64,0,11.600,,0,V (Johnson),11.323,,0,4910.00,61.00,-61.00,0,0.84,0.05,-0.05,0,0.76,0.03,-0.03,0,2017-10-26,40.68224,3.17830,-2.86047,0,5.717,0.224,-0.224,0,SuperWASP
Kepler-9,b,Kepler-9 b,Transit,0,3,19.23891000,0.00006000,-0.00006000,0,0.143000,0.007000,-0.006000,0,0.060900,0.001000,-0.001300,0,88.982,0.007,-0.005,0,0.13655,0.00503,-0.00629,0,Mass,0.740,0.048,-0.038,0,0.42000,0.06000,-0.09000,0,1,1,0,1,19h02m17.76s,285.573981,+38d24m03.2s,38.400892,614.00,13.00,-13.00,0,639.82,6.94,-6.94,0,13.803,,0,Kepler-band,13.781,,0,5774.00,60.00,-60.00,0,1.02,0.03,-0.04,0,0.96,0.02,-0.02,0,2019-07-11,43.40000,1.60000,-2.00000,0,8.290,0.540,-0.430,0,Kepler
HATS-8,b,HATS-8 b,Transit,0,1,3.58389300,0.00001000,-0.00001000,0,0.046670,0.000550,-0.000550,0,0.376000,,,1,87.800,1.200,-1.800,0,0.13800,0.01900,-0.01900,0,Mass,0.873,0.123,-0.075,0,0.25900,0.09100,-0.09100,0,0,0,0,0,19h39m46.02s,294.941746,-25d44m53.9s,-25.748318,829.00,110.00,-48.00,0,812.65,19.67,-19.67,0,14.030,0.100,0,V (Johnson),14.337,,0,5679.00,50.00,-50.00,0,1.06,0.04,-0.04,0,1.09,0.15,-0.06,0,2015-06-17,43.86054,6.03877,-6.03877,0,9.785,1.379,-0.841,0,HATSouth
WASP-182,b,WASP-182 b,Transit,0,1,3.37698480,0.00000240,-0.00000240,0,0.045100,0.000900,-0.000900,0,0.000000,,,0,83.880,0.330,-0.330,0,0.14800,0.01100,-0.01100,0,Mass,0.850,0.030,-0.030,0,0.31800,0.05800,-0.05800,0,0,0,0,0,20h46m41.58s,311.673250,-41d49m15.2s,-41.820889,330.64,4.58,-4.58,0,330.64,4.58,-4.58,0,,,,,11.917,,0,5638.00,100.00,-100.00,0,1.08,0.06,-0.06,0,1.34,0.03,-0.03,0,2019-09-12,47.03884,3.49613,-3.49613,0,9.528,0.336,-0.336,0,WASP-South
CoRoTID 223977153,b,CoRoTID 223977153 b,Transit,0,1,6.71837000,0.00001000,-0.00001000,0,0.071000,0.001000,-0.001000,0,,,,,89.000,0.500,-0.500,0,0.15000,0.10000,-0.10000,0,Mass,0.570,0.060,-0.050,0,1.10000,1.30000,-0.80000,0,0,0,0,0,06h40m46.84s,100.195183,+09d15m26.8s,9.257431,586.20,10.70,-10.70,0,586.20,10.70,-10.70,0,,,,,13.587,,0,5970.00,100.00,-100.00,0,1.08,0.08,-0.07,0,0.79,0.08,-0.09,0,2017-09-15,47.67450,31.78300,-31.78300,0,6.389,0.673,-0.560,0,CoRoT
Kepler-1656,b,Kepler-1656 b,Transit,0,1,31.57865900,,,0,0.197000,0.021000,-0.021000,0,0.836000,0.013000,-0.012000,0,89.310,0.470,-0.510,0,0.15291,0.01321,-0.01196,0,Mass,0.448,0.047,-0.047,0,2.13000,0.87000,-0.57000,0,0,1,0,0,18h57m53.32s,284.472168,+39d54m42.6s,39.911824,186.88,0.83,-0.83,0,186.88,0.83,-0.83,0,11.640,0.130,0,V (Johnson),11.062,,0,5731.00,60.00,-60.00,0,1.03,0.04,-0.04,0,1.10,0.13,-0.13,0,2018-10-04,48.60000,4.20000,-3.80000,0,5.020,0.530,-0.530,0,Kepler
Kepler-279,c,Kepler-279 c,Transit,0,3,35.73600000,,,0,,,,,,,,,,,,,0.15500,0.02300,-0.01900,0,Mass,0.384,0.153,-0.037,0,,,,,1,1,0,1,19h09m33.89s,287.391224,+42d11m41.4s,42.194836,1069.20,22.71,-22.71,0,1069.20,22.71,-22.71,0,13.659,,0,Kepler-band,13.585,,0,6363.00,259.00,-259.00,0,,,,,1.75,0.32,-0.32,0,2014-05-14,49.40000,7.20000,-5.90000,0,4.300,1.720,-0.410,0,Kepler
Kepler-101,b,Kepler-101 b,Transit,0,2,3.48768120,0.00000700,-0.00000700,0,0.047400,0.001000,-0.000800,0,0.086000,0.080000,-0.059000,0,85.820,1.730,-1.530,0,0.16000,0.02000,-0.01000,0,Mass,0.510,0.080,-0.070,0,1.45000,0.83000,-0.48000,0,0,1,0,1,18h53m01.32s,283.255489,+48d21m18.8s,48.355228,953.44,15.50,-15.50,0,953.44,15.50,-15.50,0,13.800,,0,V (Johnson),13.567,,0,5667.00,50.00,-50.00,0,1.17,0.07,-0.05,0,1.56,0.20,-0.20,0,2014-09-25,51.10000,5.10000,-4.70000,0,5.770,0.850,-0.790,0,Kepler
