# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Jun 22 17:27:19 2020
#
# User preference: *
#
# CONSTRAINT:  where (pl_discmethod like '%transit%'
# CONSTRAINT:  and pl_radestr not null
# CONSTRAINT:  and pl_facility like '%kepler%')
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_name:        Planet Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_controvflag: Controversial Flag
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN pl_bmassj:      Planet Mass or M*sin(i) [Jupiter mass]
# COLUMN pl_bmassjerr1:  Planet Mass or M*sin(i) Upper Unc. [Jupiter mass]
# COLUMN pl_bmassjerr2:  Planet Mass or M*sin(i) Lower Unc. [Jupiter mass]
# COLUMN pl_bmassjlim:   Planet Mass or M*sin(i) Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or M*sin(i) Provenance
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_ttvflag:     TTV Flag
# COLUMN pl_kepflag:     Kepler Field Flag
# COLUMN pl_k2flag:      K2 Mission Flag
# COLUMN pl_nnotes:      Number of Notes
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN st_dist:        Distance [pc]
# COLUMN st_disterr1:    Distance Upper Unc. [pc]
# COLUMN st_disterr2:    Distance Lower Unc. [pc]
# COLUMN st_distlim:     Distance Limit Flag
# COLUMN gaia_dist:      Gaia Distance [pc]
# COLUMN gaia_disterr1:  Gaia Distance Upper Unc. [pc]
# COLUMN gaia_disterr2:  Gaia Distance Lower Unc. [pc]
# COLUMN gaia_distlim:   Gaia Distance Limit Flag
# COLUMN st_optmag:      Optical Magnitude [mag]
# COLUMN st_optmagerr:   Optical Magnitude Unc. [mag]
# COLUMN st_optmaglim:   Optical Magnitude Limit Flag
# COLUMN st_optband:     Optical Magnitude Band
# COLUMN gaia_gmag:      G-band (Gaia) [mag]
# COLUMN gaia_gmagerr:   G-band (Gaia) Unc. [mag]
# COLUMN gaia_gmaglim:   G-band (Gaia) Limit Flag
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_tefferr1:    Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Effective Temperature Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar radii]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar radii]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_masseerr1:   Planet Mass Upper Unc. [Earth mass]
# COLUMN pl_masseerr2:   Planet Mass Lower Unc. [Earth mass]
# COLUMN pl_masselim:    Planet Mass Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth radii]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth radii]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth radii]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_facility:    Discovery Facility
#
pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_facility
Kepler-361,c,Kepler-361 c,Transit,0,2,55.18802300,0.00065500,-0.00065500,0,0.300000,,,0,,,,,,,,,,,,,,0.225,0.043,-0.043,0,,,,,0,1,0,1,19h47m12.83s,296.803453,+46d44m28.2s,46.741154,955.76,16.23,-16.23,0,955.76,16.23,-16.23,0,13.573,,0,Kepler-band,13.545,,0,6169.00,100.00,-100.00,0,,,,,1.34,0.26,-0.26,0,2014-05-14,,,,,2.520,0.480,-0.480,0,Kepler
Kepler-362,b,Kepler-362 b,Transit,0,2,10.32718600,0.00010100,-0.00010100,0,0.087000,,,0,,,,,,,,,,,,,,0.079,0.034,-0.034,0,,,,,0,1,0,1,19h27m05.19s,291.771639,+47d31m47.7s,47.529903,1123.91,56.41,-56.41,0,1123.91,56.41,-56.41,0,14.500,,0,Kepler-band,14.486,,0,5788.00,200.00,-200.00,0,,,,,0.72,0.30,-0.30,0,2014-05-14,,,,,0.880,0.380,-0.380,0,Kepler
Kepler-362,c,Kepler-362 c,Transit,0,2,37.86628100,0.00029800,-0.00029800,0,0.207000,,,0,,,,,,,,,,,,,,0.129,0.054,-0.054,0,,,,,1,1,0,1,19h27m05.19s,291.771639,+47d31m47.7s,47.529903,1123.91,56.41,-56.41,0,1123.91,56.41,-56.41,0,14.500,,0,Kepler-band,14.486,,0,5788.00,200.00,-200.00,0,,,,,0.72,0.30,-0.30,0,2014-05-14,,,,,1.450,0.610,-0.610,0,Kepler
Kepler-363,b,Kepler-363 b,Transit,0,3,3.61456800,0.00005300,-0.00005300,0,0.048000,,,0,,,,,,,,,,,,,,0.103,0.017,-0.017,0,,,,,0,1,0,1,18h52m46.10s,283.192081,+41d18m19.4s,41.305393,779.76,7.45,-7.45,0,779.76,7.45,-7.45,0,13.353,,0,Kepler-band,13.316,,0,5593.00,100.00,-100.00,0,,,,,1.49,0.23,-0.23,0,2014-05-14,,,,,1.160,0.190,-0.190,0,Kepler
Kepler-363,c,Kepler-363 c,Transit,0,3,7.54242700,0.00005800,-0.00005800,0,0.079000,,,0,,,,,,,,,,,,,,0.151,0.024,-0.024,0,,,,,0,1,0,1,18h52m46.10s,283.192081,+41d18m19.4s,41.305393,779.76,7.45,-7.45,0,779.76,7.45,-7.45,0,13.353,,0,Kepler-band,13.316,,0,5593.00,100.00,-100.00,0,,,,,1.49,0.23,-0.23,0,2014-05-14,,,,,1.690,0.270,-0.270,0,Kepler
Kepler-363,d,Kepler-363 d,Transit,0,3,11.93212500,0.00009300,-0.00009300,0,0.107000,,,0,,,,,,,,,,,,,,0.183,0.036,-0.036,0,,,,,0,1,0,1,18h52m46.10s,283.192081,+41d18m19.4s,41.305393,779.76,7.45,-7.45,0,779.76,7.45,-7.45,0,13.353,,0,Kepler-band,13.316,,0,5593.00,100.00,-100.00,0,,,,,1.49,0.23,-0.23,0,2014-05-14,,,,,2.050,0.400,-0.400,0,Kepler
Kepler-364,b,Kepler-364 b,Transit,0,2,25.74571800,0.00054800,-0.00054800,0,0.178000,,,0,,,,,,,,,,,,,,0.138,0.033,-0.033,0,,,,,0,1,0,1,18h46m16.78s,281.569933,+47d23m55.3s,47.398697,915.02,10.34,-10.34,0,915.02,10.34,-10.34,0,13.660,,0,Kepler-band,13.613,,0,6108.00,125.00,-125.00,0,,,,,1.28,0.25,-0.25,0,2014-05-14,,,,,1.550,0.370,-0.370,0,Kepler
Kepler-364,c,Kepler-364 c,Transit,0,2,59.98062700,0.00087900,-0.00087900,0,0.312000,,,0,,,,,,,,,,,,,,0.192,0.037,-0.037,0,,,,,1,1,0,1,18h46m16.78s,281.569933,+47d23m55.3s,47.398697,915.02,10.34,-10.34,0,915.02,10.34,-10.34,0,13.660,,0,Kepler-band,13.613,,0,6108.00,125.00,-125.00,0,,,,,1.28,0.25,-0.25,0,2014-05-14,,,,,2.150,0.420,-0.420,0,Kepler
Kepler-365,b,Kepler-365 b,Transit,0,2,10.66490300,0.00006900,-0.00006900,0,0.098000,,,0,,,,,,,,,,,,,,0.182,0.087,-0.087,0,,,,,0,1,0,1,19h42m30.38s,295.626598,+49d07m49.6s,49.130436,950.00,221.11,-93.50,0,,,,,14.651,,0,Kepler-band,,,,6012.00,200.00,-200.00,0,,,,,1.05,0.49,-0.49,0,2014-05-14,,,,,2.040,0.970,-0.970,0,Kepler
Kepler-365,c,Kepler-365 c,Transit,0,2,17.78412900,0.00021500,-0.00021500,0,0.137000,,,0,,,,,,,,,,,,,,0.146,0.069,-0.069,0,,,,,0,1,0,1,19h42m30.38s,295.626598,+49d07m49.6s,49.130436,950.00,221.11,-93.50,0,,,,,14.651,,0,Kepler-band,,,,6012.00,200.00,-200.00,0,,,,,1.05,0.49,-0.49,0,2014-05-14,,,,,1.640,0.770,-0.770,0,Kepler
Kepler-366,b,Kepler-366 b,Transit,0,2,3.28195900,0.00002200,-0.00002200,0,0.045000,,,0,,,,,,,,,,,,,,0.130,0.059,-0.059,0,,,,,0,1,0,1,19h47m24.49s,296.852042,+49d05m04.0s,49.084446,1959.31,109.86,-109.86,0,1959.31,109.86,-109.86,0,14.842,,0,Kepler-band,14.790,,0,6209.00,200.00,-200.00,0,,,,,1.05,0.47,-0.47,0,2014-05-14,,,,,1.460,0.660,-0.660,0,Kepler
Kepler-366,c,Kepler-366 c,Transit,0,2,12.51616000,0.00009500,-0.00009500,0,0.110000,,,0,,,,,,,,,,,,,,0.160,0.072,-0.072,0,,,,,0,1,0,1,19h47m24.49s,296.852042,+49d05m04.0s,49.084446,1959.31,109.86,-109.86,0,1959.31,109.86,-109.86,0,14.842,,0,Kepler-band,14.790,,0,6209.00,200.00,-200.00,0,,,,,1.05,0.47,-0.47,0,2014-05-14,,,,,1.790,0.810,-0.810,0,Kepler
Kepler-367,b,Kepler-367 b,Transit,0,2,37.81572400,0.00027900,-0.00027900,0,0.201000,,,0,,,,,,,,,,,,,,0.116,0.014,-0.014,0,,,,,0,1,0,1,19h49m10.18s,297.292418,+49d58m53.9s,49.981632,189.05,0.86,-0.86,0,189.05,0.86,-0.86,0,12.879,,0,Kepler-band,12.848,,0,4710.00,100.00,-100.00,0,,,,,0.69,0.04,-0.04,0,2014-05-14,,,,,1.300,0.160,-0.160,0,Kepler
Kepler-367,c,Kepler-367 c,Transit,0,2,53.57863700,0.00038200,-0.00038200,0,0.253000,,,0,,,,,,,,,,,,,,0.107,0.014,-0.014,0,,,,,0,1,0,1,19h49m10.18s,297.292418,+49d58m53.9s,49.981632,189.05,0.86,-0.86,0,189.05,0.86,-0.86,0,12.879,,0,Kepler-band,12.848,,0,4710.00,100.00,-100.00,0,,,,,0.69,0.04,-0.04,0,2014-05-14,,,,,1.200,0.160,-0.160,0,Kepler
Kepler-368,b,Kepler-368 b,Transit,0,2,26.84768000,0.00032600,-0.00032600,0,0.186000,,,0,,,,,,,,,,,,,,0.291,0.081,-0.081,0,,,,,0,1,0,1,19h27m31.21s,291.880046,+45d23m16.6s,45.387936,788.30,14.16,-14.16,0,788.30,14.16,-14.16,0,12.848,,0,Kepler-band,12.838,,0,5502.00,206.00,-206.00,0,,,,,2.02,0.56,-0.56,0,2014-05-14,,,,,3.260,0.910,-0.910,0,Kepler
Kepler-368,c,Kepler-368 c,Transit,0,2,72.37933400,0.00137000,-0.00137000,0,0.360000,,,0,,,,,,,,,,,,,,0.346,0.096,-0.096,0,,,,,0,1,0,1,19h27m31.21s,291.880046,+45d23m16.6s,45.387936,788.30,14.16,-14.16,0,788.30,14.16,-14.16,0,12.848,,0,Kepler-band,12.838,,0,5502.00,206.00,-206.00,0,,,,,2.02,0.56,-0.56,0,2014-05-14,,,,,3.880,1.080,-1.080,0,Kepler
Kepler-369,b,Kepler-369 b,Transit,0,2,2.73275600,0.00000900,-0.00000900,0,0.030000,,,0,,,,,,,,,,,,,,0.101,0.005,-0.005,0,,,,,0,1,0,1,19h34m41.82s,293.674235,+47d54m30.5s,47.908467,260.32,39.05,-39.05,0,260.32,39.05,-39.05,0,15.673,,0,Kepler-band,15.668,,0,3591.00,100.00,-100.00,0,,,,,0.47,0.01,-0.01,0,2014-05-14,,,,,1.130,0.060,-0.060,0,Kepler
Kepler-369,c,Kepler-369 c,Transit,0,2,14.87157200,0.00008300,-0.00008300,0,0.094000,,,0,,,,,,,,,,,,,,0.126,0.005,-0.005,0,,,,,0,1,0,1,19h34m41.82s,293.674235,+47d54m30.5s,47.908467,260.32,39.05,-39.05,0,260.32,39.05,-39.05,0,15.673,,0,Kepler-band,15.668,,0,3591.00,100.00,-100.00,0,,,,,0.47,0.01,-0.01,0,2014-05-14,,,,,1.410,0.060,-0.060,0,Kepler
Kepler-37,b,Kepler-37 b,Transit,0,4,13.36731000,0.00007100,-0.00007100,0,,,,,0.000000,,,0,88.630,0.410,-0.410,0,0.01000,0.01000,-0.01000,0,Mass,0.030,0.000,0.000,0,,,,,0,1,0,0,18h56m14.32s,284.059660,+44d31m05.3s,44.518131,64.04,0.12,-0.12,0,64.04,0.12,-0.12,0,9.705,,0,Kepler-band,9.550,,0,5417.00,75.00,-75.00,0,0.87,0.15,-0.15,0,0.79,0.03,-0.03,0,2018-04-26,3.17830,3.17830,-3.17830,0,0.336,0.000,0.000,0,Kepler
Kepler-37,c,Kepler-37 c,Transit,0,4,21.30200000,,,0,,,,,,,,,,,,,0.03776,,,1,Mass,0.067,0.003,-0.003,0,,,,,0,1,0,1,18h56m14.32s,284.059660,+44d31m05.3s,44.518131,64.04,0.12,-0.12,0,64.04,0.12,-0.12,0,9.705,,0,Kepler-band,9.550,,0,5417.00,75.00,-75.00,0,0.87,0.15,-0.15,0,0.79,0.03,-0.03,0,2016-10-27,12.00000,,,1,0.750,0.030,-0.030,0,Kepler
Kepler-37,d,Kepler-37 d,Transit,0,4,39.79220000,,,0,,,,,,,,,,,,,0.03839,,,1,Mass,0.173,0.005,-0.005,0,,,,,1,1,0,1,18h56m14.32s,284.059660,+44d31m05.3s,44.518131,64.04,0.12,-0.12,0,64.04,0.12,-0.12,0,9.705,,0,Kepler-band,9.550,,0,5417.00,75.00,-75.00,0,0.87,0.15,-0.15,0,0.79,0.03,-0.03,0,2016-10-27,12.20000,,,1,1.940,0.060,-0.060,0,Kepler
Kepler-370,b,Kepler-370 b,Transit,0,2,4.57953000,0.00004100,-0.00004100,0,0.054000,,,0,,,,,,,,,,,,,,0.142,0.070,-0.070,0,,,,,0,1,0,1,19h28m41.07s,292.171121,+40d54m58.7s,40.916306,1207.64,37.52,-37.52,0,1207.64,37.52,-37.52,0,15.198,,0,Kepler-band,15.160,,0,5852.00,200.00,-200.00,0,,,,,0.90,0.42,-0.42,0,2014-05-14,,,,,1.590,0.780,-0.780,0,Kepler
Kepler-370,c,Kepler-370 c,Transit,0,2,19.02293000,0.00017700,-0.00017700,0,0.140000,,,0,,,,,,,,,,,,,,0.170,0.079,-0.079,0,,,,,0,1,0,1,19h28m41.07s,292.171121,+40d54m58.7s,40.916306,1207.64,37.52,-37.52,0,1207.64,37.52,-37.52,0,15.198,,0,Kepler-band,15.160,,0,5852.00,200.00,-200.00,0,,,,,0.90,0.42,-0.42,0,2014-05-14,,,,,1.910,0.890,-0.890,0,Kepler
Kepler-371,b,Kepler-371 b,Transit,0,2,34.76327800,0.00035100,-0.00035100,0,0.200000,,,0,,,,,,,,,,,,,,0.169,0.046,-0.046,0,,,,,0,1,0,1,19h29m18.35s,292.326464,+38d39m27.3s,38.657588,832.54,12.92,-12.92,0,832.54,12.92,-12.92,0,13.865,,0,Kepler-band,13.798,,0,5666.00,146.00,-146.00,0,,,,,0.99,0.25,-0.25,0,2014-05-14,,,,,1.890,0.520,-0.520,0,Kepler
Kepler-371,c,Kepler-371 c,Transit,0,2,67.96801500,0.00107000,-0.00107000,0,0.313000,,,0,,,,,,,,,,,,,,0.159,0.040,-0.040,0,,,,,0,1,0,1,19h29m18.35s,292.326464,+38d39m27.3s,38.657588,832.54,12.92,-12.92,0,832.54,12.92,-12.92,0,13.865,,0,Kepler-band,13.798,,0,5666.00,146.00,-146.00,0,,,,,0.99,0.25,-0.25,0,2014-05-14,,,,,1.780,0.450,-0.450,0,Kepler
Kepler-372,b,Kepler-372 b,Transit,0,3,6.84969200,0.00013400,-0.00013400,0,0.075000,,,0,,,,,,,,,,,,,,0.121,0.053,-0.053,0,,,,,0,1,0,1,19h25m01.49s,291.256195,+49d15m32.2s,49.258953,1561.17,53.49,-53.49,0,1561.17,53.49,-53.49,0,14.881,,0,Kepler-band,14.834,,0,6509.00,200.00,-200.00,0,,,,,1.14,0.49,-0.49,0,2014-05-14,,,,,1.360,0.590,-0.590,0,Kepler
Kepler-372,c,Kepler-372 c,Transit,0,3,20.05376300,0.00019000,-0.00019000,0,0.154000,,,0,,,,,,,,,,,,,,0.186,0.080,-0.080,0,,,,,0,1,0,1,19h25m01.49s,291.256195,+49d15m32.2s,49.258953,1561.17,53.49,-53.49,0,1561.17,53.49,-53.49,0,14.881,,0,Kepler-band,14.834,,0,6509.00,200.00,-200.00,0,,,,,1.14,0.49,-0.49,0,2014-05-14,,,,,2.090,0.900,-0.900,0,Kepler
Kepler-372,d,Kepler-372 d,Transit,0,3,30.09256800,0.00068000,-0.00068000,0,0.201000,,,0,,,,,,,,,,,,,,0.151,0.065,-0.065,0,,,,,0,1,0,1,19h25m01.49s,291.256195,+49d15m32.2s,49.258953,1561.17,53.49,-53.49,0,1561.17,53.49,-53.49,0,14.881,,0,Kepler-band,14.834,,0,6509.00,200.00,-200.00,0,,,,,1.14,0.49,-0.49,0,2014-05-14,,,,,1.690,0.730,-0.730,0,Kepler
Kepler-373,b,Kepler-373 b,Transit,0,2,5.53530900,0.00002900,-0.00002900,0,0.060000,,,0,,,,,,,,,,,,,,0.121,0.060,-0.060,0,,,,,0,1,0,1,19h17m33.12s,289.387993,+50d35m49.4s,50.597050,1125.74,23.80,-23.80,0,1125.74,23.80,-23.80,0,14.514,,0,Kepler-band,14.486,,0,5787.00,200.00,-200.00,0,,,,,0.84,0.42,-0.42,0,2014-05-14,,,,,1.360,0.670,-0.670,0,Kepler
Kepler-373,c,Kepler-373 c,Transit,0,2,16.72594800,0.00022700,-0.00022700,0,0.126000,,,0,,,,,,,,,,,,,,0.111,0.055,-0.055,0,,,,,0,1,0,1,19h17m33.12s,289.387993,+50d35m49.4s,50.597050,1125.74,23.80,-23.80,0,1125.74,23.80,-23.80,0,14.514,,0,Kepler-band,14.486,,0,5787.00,200.00,-200.00,0,,,,,0.84,0.42,-0.42,0,2014-05-14,,,,,1.240,0.620,-0.620,0,Kepler
Kepler-374,b,Kepler-374 b,Transit,0,3,1.89780600,0.00001100,-0.00001100,0,0.029000,,,0,,,,,,,,,,,,,,0.092,0.048,-0.048,0,,,,,0,1,0,1,19h36m33.10s,294.137930,+42d22m13.8s,42.370502,1312.67,37.17,-37.17,0,1312.67,37.17,-37.17,0,14.686,,0,Kepler-band,14.661,,0,5977.00,200.00,-200.00,0,,,,,0.91,0.47,-0.47,0,2014-05-14,,,,,1.030,0.540,-0.540,0,Kepler
Kepler-374,c,Kepler-374 c,Transit,0,3,3.28280700,0.00002000,-0.00002000,0,0.042000,,,0,,,,,,,,,,,,,,0.098,0.051,-0.051,0,,,,,0,1,0,1,19h36m33.10s,294.137930,+42d22m13.8s,42.370502,1312.67,37.17,-37.17,0,1312.67,37.17,-37.17,0,14.686,,0,Kepler-band,14.661,,0,5977.00,200.00,-200.00,0,,,,,0.91,0.47,-0.47,0,2014-05-14,,,,,1.100,0.570,-0.570,0,Kepler
Kepler-374,d,Kepler-374 d,Transit,0,3,5.02821900,0.00004000,-0.00004000,0,0.056000,,,0,,,,,,,,,,,,,,0.117,0.062,-0.062,0,,,,,0,1,0,1,19h36m33.10s,294.137930,+42d22m13.8s,42.370502,1312.67,37.17,-37.17,0,1312.67,37.17,-37.17,0,14.686,,0,Kepler-band,14.661,,0,5977.00,200.00,-200.00,0,,,,,0.91,0.47,-0.47,0,2014-05-14,,,,,1.310,0.700,-0.700,0,Kepler
Kepler-375,b,Kepler-375 b,Transit,0,2,12.12593400,0.00020400,-0.00020400,0,0.101000,,,0,,,,,,,,,,,,,,0.129,0.045,-0.045,0,,,,,0,1,0,1,19h14m28.30s,288.617907,+48d05m54.3s,48.098416,1283.80,55.69,-55.69,0,1283.80,55.69,-55.69,0,15.699,,0,Kepler-band,15.677,,0,5826.00,200.00,-200.00,0,,,,,0.84,0.29,-0.29,0,2014-05-14,,,,,1.450,0.510,-0.510,0,Kepler
Kepler-375,c,Kepler-375 c,Transit,0,2,19.98632600,0.00018400,-0.00018400,0,0.141000,,,0,,,,,,,,,,,,,,0.236,0.086,-0.086,0,,,,,0,1,0,1,19h14m28.30s,288.617907,+48d05m54.3s,48.098416,1283.80,55.69,-55.69,0,1283.80,55.69,-55.69,0,15.699,,0,Kepler-band,15.677,,0,5826.00,200.00,-200.00,0,,,,,0.84,0.29,-0.29,0,2014-05-14,,,,,2.650,0.960,-0.960,0,Kepler
Kepler-376,b,Kepler-376 b,Transit,0,2,4.92019900,0.00007300,-0.00007300,0,0.057000,,,0,,,,,,,,,,,,,,0.095,0.020,-0.020,0,,,,,0,1,0,1,19h26m25.72s,291.607165,+38d24m37.4s,38.410386,948.06,16.94,-16.94,0,948.06,16.94,-16.94,0,13.776,,0,Kepler-band,13.734,,0,5900.00,100.00,-100.00,0,,,,,1.18,0.23,-0.23,0,2014-05-14,,,,,1.070,0.220,-0.220,0,Kepler
Kepler-376,c,Kepler-376 c,Transit,0,2,14.17232700,0.00010800,-0.00010800,0,0.115000,,,0,,,,,,,,,,,,,,0.160,0.032,-0.032,0,,,,,0,1,0,1,19h26m25.72s,291.607165,+38d24m37.4s,38.410386,948.06,16.94,-16.94,0,948.06,16.94,-16.94,0,13.776,,0,Kepler-band,13.734,,0,5900.00,100.00,-100.00,0,,,,,1.18,0.23,-0.23,0,2014-05-14,,,,,1.790,0.360,-0.360,0,Kepler
Kepler-377,b,Kepler-377 b,Transit,0,2,12.50952900,0.00025700,-0.00025700,0,0.109000,,,0,,,,,,,,,,,,,,0.124,0.024,-0.024,0,,,,,0,1,0,1,19h41m41.28s,295.422002,+38d44m08.5s,38.735691,843.65,12.90,-12.90,0,843.65,12.90,-12.90,0,13.860,,0,Kepler-band,13.831,,0,5949.00,128.00,-128.00,0,,,,,1.22,0.23,-0.23,0,2014-05-14,,,,,1.390,0.270,-0.270,0,Kepler
Kepler-377,c,Kepler-377 c,Transit,0,2,27.01497600,0.00034700,-0.00034700,0,0.182000,,,0,,,,,,,,,,,,,,0.184,0.035,-0.035,0,,,,,0,1,0,1,19h41m41.28s,295.422002,+38d44m08.5s,38.735691,843.65,12.90,-12.90,0,843.65,12.90,-12.90,0,13.860,,0,Kepler-band,13.831,,0,5949.00,128.00,-128.00,0,,,,,1.22,0.23,-0.23,0,2014-05-14,,,,,2.060,0.390,-0.390,0,Kepler
Kepler-378,b,Kepler-378 b,Transit,0,2,16.09236100,0.00007300,-0.00007300,0,0.112000,,,0,,,,,,,,,,,,,,0.067,0.013,-0.013,0,,,,,0,1,0,1,19h39m47.66s,294.948588,+46d26m19.1s,46.438641,152.77,0.43,-0.43,0,152.77,0.43,-0.43,0,12.485,,0,Kepler-band,12.455,,0,4661.00,100.00,-100.00,0,,,,,0.67,0.04,-0.04,0,2014-05-14,,,,,0.750,0.150,-0.150,0,Kepler
Kepler-378,c,Kepler-378 c,Transit,0,2,28.90600900,0.00021600,-0.00021600,0,0.166000,,,0,,,,,,,,,,,,,,0.062,0.004,-0.004,0,,,,,0,1,0,1,19h39m47.66s,294.948588,+46d26m19.1s,46.438641,152.77,0.43,-0.43,0,152.77,0.43,-0.43,0,12.485,,0,Kepler-band,12.455,,0,4661.00,100.00,-100.00,0,,,,,0.67,0.04,-0.04,0,2014-05-14,,,,,0.700,0.050,-0.050,0,Kepler
Kepler-379,b,Kepler-379 b,Transit,0,2,20.09838000,0.00018000,-0.00018000,0,0.152000,,,0,,,,,,,,,,,,,,0.148,0.028,-0.028,0,,,,,0,1,0,1,19h42m48.26s,295.701103,+38d56m45.0s,38.945831,747.00,7.45,-7.45,0,747.00,7.45,-7.45,0,13.358,,0,Kepler-band,13.369,,0,6054.00,100.00,-100.00,0,,,,,1.31,0.24,-0.24,0,2014-05-14,,,,,1.660,0.310,-0.310,0,Kepler
Kepler-379,c,Kepler-379 c,Transit,0,2,62.78469700,0.00066100,-0.00066100,0,0.326000,,,0,,,,,,,,,,,,,,0.204,0.038,-0.038,0,,,,,0,1,0,1,19h42m48.26s,295.701103,+38d56m45.0s,38.945831,747.00,7.45,-7.45,0,747.00,7.45,-7.45,0,13.358,,0,Kepler-band,13.369,,0,6054.00,100.00,-100.00,0,,,,,1.31,0.24,-0.24,0,2014-05-14,,,,,2.290,0.430,-0.430,0,Kepler
Kepler-38,b,Kepler-38 b,Transit,0,1,105.59900000,0.03800000,-0.05300000,0,0.463200,0.008200,-0.009200,0,0.032000,,,1,89.442,0.030,-0.026,0,0.38400,,,1,Mass,0.384,0.010,-0.010,0,,,,,0,1,0,0,19h07m19.28s,286.830353,+42d16m45.1s,42.279205,1215.78,21.46,-21.46,0,1215.78,21.46,-21.46,0,13.941,,0,Kepler-band,13.907,,0,5623.00,50.00,-50.00,0,0.94,0.06,-0.06,0,1.75,0.03,-0.03,0,2014-05-14,122.00000,,,1,4.300,0.110,-0.110,0,Kepler
